label,t_min,co2_ppm,t_air,rh,uBoil,uCO2,uLamp,uVent,lamp_kwh_step,heat_kwh_step,Pn_gross_ch2o,Pn_net_co2,resp_growth,resp_maint,parCan,fruit_growth_dm,profit,elec_cost,heat_cost,lamp_kwh_cum,heat_kwh_cum,energy_kwh_cum,Pn_cum_co2_mg_m2
default RB,360.0,749.8225708007812,17.807653427124023,85.6021499633789,0.9664833685694205,0.0008630414302953973,0.0,0.0226276075233679,0.0,0.03141070947850617,0.056675851888985974,-0.049344175416964356,3.627423538712212e-05,0.09028333305001655,25.455269995916186,-6.814409729398903,-0.0029958682344696716,0.0,0.002826963812112808,0.0,0.5875724944667851,0.5875724944667851,-2982.7393396882176
default RB,375.0,828.244873046875,15.835237503051758,85.0242691040039,0.9999829938573663,0.50408429549311,0.0,0.02942759009397688,0.0,0.03249944730036441,0.08060878752555944,-0.013161564089058555,6.009912907562585e-05,0.08952248194161472,35.23942448981167,-6.723822658168501,-0.0037709735831442793,0.0,0.0029249503120779992,0.0,0.6200719417671494,0.6200719417671494,-2994.5847473683702
default RB,390.0,809.3132934570312,16.642900466918945,84.28009796142578,0.9999999999997808,0.0007411051623612817,0.0,2.1925510296227912e-09,0.0,0.032499999999992875,0.1424643661992072,0.07857270599377399,0.00013195111445338175,0.0887601164506914,63.41220077560827,-6.570535519029363,-0.0030877367509194974,0.0,0.002925,0.0,0.6525719417671423,0.6525719417671423,-2923.8693119739737
default RB,405.0,786.0801391601562,17.324901580810547,84.36653137207031,0.9999999996270923,0.004223067840317399,0.0,3.7290639081088983e-06,0.0,0.0324999999878805,0.20448919095614068,0.17022827528428275,0.0003646141974586647,0.08805984557564754,92.85351906988583,-6.218039612016582,-0.003083760578105262,0.0,0.002925,0.0,0.6850719417550228,0.6850719417550228,-2770.663864218119
default RB,420.0,759.785400390625,17.903623580932617,84.3193130493164,0.9999998006562438,0.03478701672829068,0.0,0.0019894720703659274,0.0,0.03249999352132792,0.2613782734748031,0.25347963980053445,0.0011341411738289707,0.08741710809074996,121.14445341985763,-5.181627031743119,-0.0030995096933893644,0.0,0.002924999476969242,0.0,0.7175719352763508,0.7175719352763508,-2542.532188397638
default RB,435.0,821.073974609375,18.5167293548584,84.08716583251953,0.9999588400025884,0.288789725531595,0.0,0.0028459077544668613,0.0,0.03249866230008413,0.32329119809323836,0.3422842077166996,0.0030856670838129564,0.08682993879072952,148.7917097226888,-2.2608473517830134,-0.003370397276816209,0.0,0.002924879528582096,0.0,0.7500705975764349,0.7500705975764349,-2234.4764014526086
default RB,450.0,766.390625,19.39228057861328,83.95556640625,0.988468556189957,0.0014335489702875712,0.0,0.001857427669155796,0.0,0.03212522807617361,0.38334811258911455,0.4276266913374547,0.005476543928027172,0.08630792041354675,181.86973401685495,2.8072338657366345,-0.002824104593613973,0.0,0.0028912704437971115,0.0,0.7821958256526085,0.7821958256526085,-1849.6123792488993
default RB,465.0,777.7991333007812,19.80950164794922,85.81066131591797,0.026261382843006234,0.18099334329644415,0.0,0.0014581618658847648,0.0,0.0008534949423977026,0.44848247636045024,0.5218214990890784,0.006847165114390515,0.0858479315281031,214.61795214557435,6.889299843351182,-0.0001515728021389805,0.0,7.681454722769558e-05,0.0,0.7830493205950062,0.7830493205950062,-1379.9730300687288
default RB,480.0,607.6365356445312,17.268735885620117,86.39543914794922,0.0005777531105777197,0.07173093709779947,0.0,0.04262027644627675,0.0,1.877697609377589e-05,0.47758105843205756,0.563875640464543,0.007772001344556105,0.08534839964452938,247.32929582878756,9.198614441651443,0.00012790074352499615,0.0,1.689927872212138e-06,0.0,0.7830680975711,0.7830680975711,-872.4849536506401
default RB,495.0,934.970458984375,19.740583419799805,84.9991226196289,0.9999998811653309,0.9999979794874911,0.0,0.0011869363393872678,0.0,0.03249999613787326,0.5936089189216758,0.7335021667192063,0.008618707456119123,0.08487510626188861,278.26280703592863,11.177291065570898,-0.003999863596922502,0.0,0.0029249996513128276,0.0,0.8155680937089732,0.8155680937089732,-212.33300360335443
default RB,510.0,802.0240478515625,19.81949234008789,86.94477844238281,0.001089415409006587,3.991923615622286e-08,0.0,0.009885188948261613,0.0,3.5406000792714086e-05,0.5934081784896438,0.7326902737760023,0.009363911022051866,0.0844827256249168,289.3292116449745,12.873683483288914,0.00031370407643196367,0.0,3.1865400349488476e-06,0.0,0.8156034997097659,0.8156034997097659,447.08824279504756
default RB,525.0,412.5964050292969,11.520343780517578,77.59354400634766,0.0005269851782457037,0.008230832563619207,0.0,0.26448931894024913,0.0,1.712701829298537e-05,0.494720085607259,0.5872960057319306,0.010479719102013757,0.08381127846854092,300.661541342802,14.68847010416357,0.0003489092857041396,0.0,1.5414315741509198e-06,0.0,0.8156206267280589,0.8156206267280589,975.6546479537851
default RB,540.0,752.7083740234375,17.724367141723633,82.65357971191406,1.0,0.999999999999968,0.0,0.0,0.0,0.0325,0.6235626166894765,0.7744094586876071,0.012376707501051708,0.08317946902404412,311.99338760245234,18.42823313448025,-0.003821381953612794,0.0,0.002925,0.0,0.8481206267280589,0.8481206267280589,1672.6231607726315
default RB,555.0,850.9126586914062,20.2458438873291,84.79217529296875,0.9999921029955259,0.43795919419398727,0.0,0.00013268036740099386,0.0,0.032499743347354594,0.6613491131895208,0.8288061204791675,0.013476269747399312,0.08277777086606758,321.4900704354435,21.516352906197426,-0.002986588596487776,0.0,0.002924976986646652,0.0,0.8806203700754135,0.8806203700754135,2418.548669203882
default RB,570.0,737.5005493164062,20.33341407775879,87.55897521972656,1.0390180937011537e-05,9.192949769654017e-05,0.0,0.00677335584107193,0.0,3.376808804528749e-07,0.6176923748445686,0.7638571769271717,0.014427849279924743,0.08245282284236694,310.2699176372723,23.680188293343235,0.0005827424465031628,0.0,3.0391279892683083e-08,0.0,0.880620707756294,0.880620707756294,3106.0201284383365
default RB,585.0,451.7738037109375,9.659140586853027,75.31755065917969,4.638125870460197e-06,0.7597366066882014,0.0,0.5271306879066309,0.0,1.507390907899564e-07,0.5104413953690484,0.6066144847184908,0.015113050449101472,0.08172756688817147,299.5762979434989,24.431604059827805,-0.0004242646424914735,0.0,1.3566518634888781e-08,0.0,0.8806208584953847,0.8806208584953847,3651.973164684978
default RB,600.0,793.1370849609375,16.842323303222656,81.5569076538086,1.0,0.9999999999988225,0.0,0.0,0.0,0.0325,0.5894044714669171,0.7171514808527696,0.019373146885596156,0.08106441409781324,288.88476503615686,31.61611464466114,-0.003496757177977572,0.0,0.002925,0.0,0.9131208584953847,0.9131208584953847,4297.4094974524705
default RB,615.0,735.837890625,19.292617797851562,85.55055236816406,0.9999999976595633,0.01846793922145892,0.0,1.7599874208196632e-05,0.0,0.032499999923935805,0.5635115955337964,0.6771147491276102,0.021205798870452444,0.0806366573483897,280.3072689138517,37.508611207056674,-0.0020266428257614518,0.0,0.002925,0.0,0.9456208584193205,0.9456208584193205,4906.81277166732
default RB,630.0,827.9547729492188,18.257482528686523,86.5055923461914,0.06326210297430813,0.786571601065923,0.0,0.026830648353607697,0.0,0.0020560183466650146,0.6035089608959134,0.7338100308621475,0.022920981425529986,0.08026296690008272,292.89812357798655,41.20825194266217,-0.00023255637575191643,0.0,0.00018504165709018705,0.0,0.9476768767659856,0.9476768767659856,5567.241799443253
default RB,645.0,448.8685302734375,13.786816596984863,78.85408020019531,0.9989298021458309,0.0007611594298682435,0.0,0.13802994940277022,0.0,0.03246521856973951,0.5164797219273185,0.603258203813211,0.025432057971184314,0.07973525923011823,304.8999389783568,45.53937865309126,-0.00180192790541874,0.0,0.0029218696609139443,0.0,0.980142095335725,0.980142095335725,6110.174182875143
default RB,660.0,786.56103515625,19.183937072753906,82.10688018798828,1.0,0.9999999999990989,0.0,0.0,0.0,0.0325,0.6388761683754489,0.7795324550689806,0.02809908619289292,0.07927768999911283,316.90218915278433,51.71309616287908,-0.003002062248298361,0.0,0.002925,0.0,1.0126420953357251,1.0126420953357251,6811.753392437226
default RB,675.0,724.4498291015625,20.93579864501953,85.7104263305664,0.15523358514757454,0.033329804023704696,0.0,4.847084673113048e-05,0.0,0.005045091517296174,0.6448860953057737,0.7863884382381287,0.029709180013218213,0.0790029892093022,328.29724280364746,56.13215412152931,0.0008826610722708014,0.0,0.00045405825600028035,0.0,1.0176871868530213,1.0176871868530213,7519.502986851541
default RB,690.0,813.2515869140625,18.485660552978516,86.14915466308594,1.8063679364726914e-08,0.913192552338203,0.0,0.03569086500916917,0.0,5.870695793536246e-10,0.6752702187983185,0.8287698608458309,0.031482147315507004,0.0787177213836138,334.86993442001625,59.560038718933356,0.00023328323815465543,0.0,5.283625976737483e-11,0.0,1.0176871874400908,1.0176871874400908,8265.39586161279
default RB,705.0,501.78564453125,16.03321075439453,81.4280776977539,0.9913133420510089,0.0029420697018694786,0.0,0.07668042777618546,0.0,0.03221768361665779,0.5916732508203457,0.702899759670917,0.03410794046687935,0.07831548232940827,341.5350003685866,64.25400730041292,-0.0013219262057385197,0.0,0.0028995915144681933,0.0,1.0499048710567487,1.0499048710567487,8898.005645316614
default RB,720.0,830.14111328125,20.413311004638672,82.60000610351562,0.9999999999986422,0.9999999998821232,0.0,1.3578169921757421e-08,0.0,0.03249999999995587,0.7021549971372424,0.8619789681067228,0.03645938113710233,0.0779826931519259,348.20106907330404,70.06845513187,-0.0025502380275232005,0.0,0.002925,0.0,1.0824048710567045,1.0824048710567045,9673.786716612665
default RB,735.0,744.515380859375,21.762901306152344,85.71853637695312,2.222046134443975e-06,0.0006224181291043047,0.0,0.0001202117915482861,0.0,7.22164993694292e-08,0.6990571274912355,0.855704031022835,0.03782735571625838,0.0777952150478767,358.1088379812673,73.88689606109983,0.001817907600624661,0.0,6.4994847775778904e-09,0.0,1.082404943273204,1.082404943273204,10443.920344533217
default RB,750.0,720.6361083984375,19.48548698425293,84.65483856201172,8.879641344512549e-12,0.6236673577998021,0.0,0.03620906222693078,0.0,2.8858834369665784e-13,0.7560180923173178,0.9373237099954035,0.03933389310109935,0.077599862313783,397.3746565974825,76.75965716526844,0.0010475175489168221,0.0,2.5972949767479046e-14,0.0,1.0824049432734926,1.0824049432734926,11287.51168352908
default RB,765.0,957.1107788085938,21.967504501342773,84.19810485839844,0.011300917240373356,0.9372921800770111,0.0,0.005267102963326365,0.0,0.00036727981031213405,0.8788500798925059,1.1159294262571227,0.040547679071750165,0.0774414412564812,435.4013253731698,79.98466055833705,0.0006704535872677267,0.0,3.305518159177154e-05,0.0,1.0827722230838046,1.0827722230838046,12291.84816716049
default RB,780.0,824.8282470703125,23.55424690246582,85.1885757446289,1.3489122793910833e-12,5.19472780628488e-09,0.0,0.0022776432046877743,0.0,4.38396490802102e-14,0.9090308844715064,1.1598095170794949,0.04085524916274522,0.07739643250857003,473.4275766585927,81.45696509230038,0.0020050945183321045,0.0,3.9455684813088924e-15,0.0,1.0827722230838484,1.0827722230838484,13335.676732532034
default RB,795.0,645.5724487304688,23.257001876831055,85.81309509277344,6.067513047005574e-19,0.0010149083585555053,0.0,0.013955961638556634,0.0,1.9719417402768114e-20,0.8817954449334224,1.1197321596981091,0.04095217199408885,0.07738954061829033,501.5096532419127,81.69798765528685,0.0020096572622192955,0.0,1.7747475521256017e-21,0.0,1.0827722230838484,1.0827722230838484,14343.435676260333
default RB,810.0,750.5044555664062,20.30289649963379,84.24688720703125,9.375505942515255e-18,0.9999334922243548,0.0,0.04280328061136017,0.0,3.0470394313174575e-19,0.8546428126052046,1.0786329017454501,0.041925435361053046,0.07728586577996256,463.18703495890696,82.8436450240697,0.0006893179855656884,0.0,2.7423354383785236e-20,0.0,1.0827722230838484,1.0827722230838484,15314.205287831239
default RB,825.0,834.8875732421875,22.270610809326172,87.12417602539062,6.1434503148339926e-06,0.4883839880832915,0.0,0.0024912545610772914,0.0,1.9966213523210475e-07,0.8138838262746185,1.0175222263188082,0.042959751346753006,0.07715893236720824,426.4872891043674,85.29193619527359,0.0014401574733283664,0.0,1.7969592022382128e-08,0.0,1.0827724227459836,1.0827724227459836,16229.975291518167
default RB,840.0,398.6782531738281,12.556008338928223,66.06219482421875,8.270951275663259e-14,0.0004020839221945116,0.0,0.33352282034068736,0.0,2.688059164590559e-15,0.5750940632133782,0.6630577927674469,0.04628069427884053,0.07672851788467545,389.78925773685194,89.18357573785033,0.0021947452048817467,0.0,2.4192533047663003e-16,0.0,1.0827724227459863,1.0827724227459863,16826.72730500887
default RB,855.0,738.1575927734375,18.838356018066406,81.13371276855469,1.0,0.9999999999999911,0.0,0.0,0.0,0.0325,0.665751565215159,0.7906058606211941,0.050390543204074476,0.07631158071534189,359.6274310506216,98.42281016010384,-0.0018522846729820599,0.0,0.002925,0.0,1.1152724227459863,1.1152724227459863,17538.272579567943
default RB,870.0,954.1815185546875,21.301998138427734,85.49624633789062,0.815898201194741,0.7485176325163173,0.0,8.071671179853562e-06,0.0,0.026516691538829084,0.7084793155006716,0.850737773882991,0.05232329496624083,0.07610754816352323,363.10274586424936,104.62488296430092,-0.0008216192458713276,0.0,0.0023865021765232084,0.0,1.1417891142848153,1.1417891142848153,18303.936576062635
default RB,885.0,710.3239135742188,20.006847381591797,85.97329711914062,6.194522856129446e-10,6.803617728889593e-09,0.0,0.024338646551147414,0.0,2.01321992824207e-11,0.6534446138578432,0.7678090809640526,0.053997604351557066,0.07594082680448916,366.44073812254953,108.16848545186076,0.0026626088616644064,0.0,1.8118978817316388e-12,0.0,1.1417891143049475,1.1417891143049475,18994.964748930284
default RB,900.0,743.181884765625,17.53030776977539,82.11698913574219,9.38797512093913e-05,0.974773171570762,0.0,0.056664798889896964,0.0,3.0510919143052173e-06,0.6548261001753263,0.7664304586112406,0.05657752354911792,0.0756823636945029,369.77980246178504,112.65954335300194,0.0014569396143891238,0.0,2.745982774285949e-07,0.0,1.1417921653968617,1.1417921653968617,19684.7521616804
default RB,915.0,924.9434204101562,20.58497428894043,84.40348052978516,0.9999986779920012,0.6520279412789297,0.0,4.938092800243607e-05,0.0,0.03249995703474004,0.6757336436767227,0.793934329371632,0.05896501822052775,0.07544977368721821,366.15717593579393,118.46497957011161,-0.000889172881068304,0.0,0.0029249961644411088,0.0,1.1742921224316016,1.1742921224316016,20399.29305811487
default RB,930.0,825.4345703125,20.555618286132812,87.75497436523438,4.5719931514629307e-07,1.0052087786200533e-07,0.0,0.003321519350220308,0.0,1.4858977742254525e-08,0.5733594942815244,0.6412938540828348,0.06083747158725932,0.07527622049627594,319.05729038627334,122.77947569425305,0.003022262544078108,0.0,1.3373080115286484e-09,0.0,1.1742921372905795,1.1742921372905795,20976.45752678942
default RB,945.0,399.3970947265625,10.284111022949219,61.425357818603516,5.991397077142512e-07,0.0009598397762395801,0.0,0.6153134852102727,0.0,1.947204050071316e-08,0.39407983652298684,0.38137397131745876,0.05935055005755544,0.07470158315206726,273.6918034311533,118.52828735112416,0.002916321844752979,0.0,1.7524836110283103e-09,0.0,1.1742921567626199,1.1742921567626199,21319.694100975135
default RB,960.0,762.1920166015625,15.589786529541016,80.91495513916016,1.0,0.9999999999999905,0.0,0.0,0.0,0.0325,0.4113229062705498,0.3878699241365837,0.07272843860017797,0.0741377056916931,228.32658989931116,136.2649273780844,-0.000920786403001,0.0,0.002925,0.0,1.2067921567626199,1.2067921567626199,21668.77703269806
default RB,975.0,822.3931884765625,17.140722274780273,85.8147964477539,0.9999999999999771,0.24546837045475395,0.0,2.2863599902223086e-10,0.0,0.03249999999999925,0.3440979224863309,0.2829615440067358,0.07743276192871312,0.0737368383653617,184.3597508563924,155.51186125002278,0.0005716019866497325,0.0,0.002925,0.0,1.2392921567626192,1.2392921567626192,21923.442422304124
default RB,990.0,790.111572265625,17.631624221801758,86.66307067871094,0.9999999634495613,0.001269745082078952,0.0,0.00036537085435794925,0.0,0.03249999881211075,0.2771611439329727,0.1793404856174551,0.08149758916024262,0.07338595301319055,147.12397212768164,164.89117030412308,0.001132145595231648,0.0,0.002924999825656414,0.0,1.27179215557473,1.27179215557473,22084.848859359834
default RB,1005.0,650.3594970703125,15.90088176727295,83.9410171508789,0.9999966388107278,0.02425885178976398,0.0,0.032518977637704394,0.0,0.032499890761348654,0.20248291710947747,0.06417157662829451,0.08573356721747152,0.07299600293177752,109.76022681595958,173.49507926371007,0.0013129084179869213,0.0,0.0029249902367591853,0.0,1.3042920463360788,1.3042920463360788,22142.6032783253
default RB,1020.0,1028.9144287109375,16.78307342529297,84.825439453125,0.9999999999995985,0.9998966440137763,0.0,4.013528842605751e-09,0.0,0.032499999999986956,0.15198133216745888,-0.016337101276893796,0.090532421946352,0.07258784272128102,72.39345439051463,183.2901078543291,0.00023689602954259353,0.0,0.002925,0.0,1.3367920463360656,1.3367920463360656,22127.899887176096
default RB,1035.0,1014.2353515625,16.857398986816406,85.06971740722656,0.9999999986438961,6.97308579728962e-12,0.0,1.3560855619987322e-05,0.0,0.032499999955926624,0.08656870207137629,-0.11813699772875215,0.09491457745640947,0.0722020762479137,40.2421653501408,193.18670739730442,0.0018303651051550028,0.0,0.002925,0.0,1.3692920462919922,1.3692920462919922,22021.576589220218
default RB,1050.0,1002.789794921875,16.847291946411133,84.7933349609375,0.9999999973109595,2.695140294056391e-11,0.0,2.688968293518279e-05,0.0,0.03249999991260618,0.06506753843185921,-0.15534208751723133,0.0991596796070018,0.07182291670222266,29.749173950160436,202.46413878953172,0.0020587326470905493,0.0,0.002925,0.0,1.4017920462045983,1.4017920462045983,21881.76871045471
default RB,1065.0,984.4488525390625,16.69585609436035,84.29338073730469,0.9999998541414148,1.431212316637934e-15,0.0,0.0014564616903716132,0.0,0.03249999525959598,0.042336934870211944,-0.19413666492297257,0.10325788296914565,0.0714449575617229,19.07131453907319,211.3771664067899,0.0022781305987004613,0.0,0.0029249996513128276,0.0,1.4342920414641942,1.4342920414641942,21707.045712024035
default RB,1080.0,961.9727172851562,16.521696090698242,83.86311340332031,0.99993071322323,1.3677925115303955e-23,0.0,0.002713475797839034,0.0,0.03249774817975498,0.01797895177696786,-0.23512691319393603,0.1072258214465537,0.07106693206620933,7.996029640843395,219.9992166576485,0.0024905679203582427,0.0,0.002924797412753105,0.0,1.4667897896439492,1.4667897896439492,21495.431490149494
default RB,1095.0,971.815185546875,19.258115768432617,74.88926696777344,0.973992591978455,1.9130970438247094e-31,0.0,0.0012301337382068776,0.0,0.031654759239299786,-4.765737987470478e-16,-0.2660749453369541,0.11063340322613621,0.07078132915895673,0.0,228.698056805144,0.002780562314602296,0.0,0.0028489283144474027,0.0,1.498444548883249,1.498444548883249,21255.964039346236
default RB,1110.0,973.1683959960938,19.377910614013672,77.4833755493164,1.5270455799117e-13,5.060841801660345e-41,0.0,5.0584216889944666e-05,0.0,4.962898134713026e-15,-4.808048789166376e-16,-0.26926628617256293,0.1130334693422817,0.0705571772120631,0.0,234.58475418055605,0.005774393949059394,0.0,4.46660847956519e-16,0.0,1.4984445488832538,1.4984445488832538,21013.62438179093
default RB,1125.0,974.4057006835938,18.64751434326172,82.22634887695312,3.078621449115055e-14,1.1837519814708722e-41,0.0,7.548803872844968e-05,0.0,1.0005519709623928e-15,-4.857044273657325e-16,-0.27245474667154995,0.11544459813803629,0.07031999871971516,0.0,239.68170238441235,0.005899857289462368,0.0,9.004968020643526e-17,0.0,1.498444548883255,1.498444548883255,20768.415109786536
default RB,1140.0,976.7598876953125,17.876571655273438,85.47661590576172,2.5700600548464868e-11,1.0562620277480307e-41,0.0,6.040395889175434e-05,0.0,8.352695178251083e-13,-4.901467004030012e-16,-0.2757694883302303,0.11796928275760363,0.07005536519279645,0.0,244.94730984343914,0.006029472242224866,0.0,7.517425900521734e-14,0.0,1.4984445488840903,1.4984445488840903,20520.22257028933
default RB,1155.0,928.160888671875,16.92241096496582,87.18907928466797,3.116806356993215e-08,8.503599264226536e-42,0.0,0.023494267691370748,0.0,1.012962066022795e-09,-4.893053226280994e-16,-0.2791188069960084,0.12054954483445254,0.0697587294403091,0.0,250.33478112654848,0.00616208682887153,0.0,9.116658628016695e-11,0.0,1.4984445498970524,1.4984445498970524,20269.015643992923
default RB,1170.0,805.8796997070312,15.361166000366211,86.92452239990234,0.0002043003998616639,7.47418070434691e-40,0.0,0.3606082423495652,0.0,6.639762995504075e-06,-7.19836519542506e-16,-0.28199813666204454,0.12286242851701806,0.06940902504225248,0.0,255.2126776156947,0.0062815606395448175,0.0,5.975786876661004e-07,0.0,1.4984511896600479,1.4984511896600479,20015.217320997082
default RB,1185.0,727.8287963867188,15.136354446411133,83.7973861694336,0.9972237550043154,5.818471273937496e-35,0.0,0.25729717261586105,0.0,0.03240977203764025,-7.061694470606924e-16,-0.28538999708551127,0.1255613061868947,0.06902277944012489,0.0,259.80274427069526,0.0034782650499027945,0.0,0.0029168794244527813,0.0,1.530860961697688,1.530860961697688,19758.36632362012
default RB,1200.0,726.2796020507812,16.174739837646484,81.57835388183594,0.9996490322671104,7.70631771248656e-32,0.0,0.0010900119480804556,0.0,0.03248859354868109,-7.041861016416984e-16,-0.28957345031899395,0.12877494469425654,0.0686614953618383,0.0,266.70932132407324,0.0036411790599344437,0.0,0.0029239734649658205,0.0,1.5633495552463692,1.5633495552463692,19497.750218333025
default RB,1215.0,741.3392944335938,16.473390579223633,83.09573364257812,0.16667052901723037,8.888168996067075e-32,0.0,1.830947098085852e-05,0.0,0.0054167921930599865,-7.079756636641166e-16,-0.29245173808456176,0.13105901819476518,0.06833989075916787,0.0,273.0435010906731,0.006233559492802283,0.0,0.0004875113032758236,0.0,1.568766347439429,1.568766347439429,19234.54365405692
default RB,1230.0,756.0406494140625,16.232833862304688,85.74694061279297,0.012616088790363623,2.2203734759109703e-32,0.0,0.0002995429217112753,0.0,0.00041002288568681774,-7.130425012000119e-16,-0.29472433919535934,0.13292276145252488,0.06802564823253222,0.0,277.43904740240396,0.006792366799940533,0.0,3.69020591955632e-05,0.0,1.569176370325116,1.569176370325116,18969.2917487811
default RB,1245.0,735.056640625,15.649518966674805,87.2886962890625,0.10484743248008285,5.732853098170012e-33,0.0,0.03807898691224509,0.0,0.003407541555602693,-7.10849109674014e-16,-0.29648674665084984,0.1344501068829218,0.06769994422871306,0.0,280.84509548281494,0.006606431306444036,0.0,0.0003066787362098694,0.0,1.5725839118807188,1.5725839118807188,18702.453676795336
default RB,1260.0,674.2094116210938,15.02725887298584,84.93482971191406,0.9618763888186321,3.9603345057082016e-32,0.0,0.40390575693217123,0.0,0.031260982636605546,-6.983719845602064e-16,-0.2976800678968899,0.13561404615332207,0.06734963306683561,0.0,282.9908727431466,0.004152440727549747,0.0,0.0028134884476661683,0.0,1.6038448945173243,1.6038448945173243,18434.541615688137
default RB,1275.0,674.2301635742188,16.0051212310791,82.31082153320312,0.9998714774329513,1.0755300990263502e-29,0.0,0.008790904218238284,0.0,0.03249582301657092,-6.95581406822393e-16,-0.3004183040219486,0.13781700590763812,0.06701365245708209,0.0,286.96836953298043,0.00413921267327548,0.0,0.002924624115228653,0.0,1.636340717533895,1.636340717533895,18164.16514206838
default RB,1290.0,691.432861328125,16.531482696533203,82.75165557861328,0.48820877538113067,1.0734753575145568e-29,0.0,7.057165828142267e-05,0.0,0.015866785199886744,-6.986275635930885e-16,-0.30210823113685836,0.13926476094602114,0.0667181204320814,0.0,291.4912607019869,0.005747158839753292,0.0,0.0014280106544494627,0.0,1.652207502733782,1.652207502733782,17892.26773404521
default RB,1305.0,709.4630126953125,16.39702796936035,85.17620086669922,0.007427263608688608,2.201318835646252e-30,0.0,0.00015894476361106628,0.0,0.0002413860672823797,-7.038712228627154e-16,-0.30315037240822634,0.14025561034272888,0.06643782189018359,0.0,294.176970809669,0.007219554535616368,0.0,2.172474585240707e-05,0.0,1.6524488888010642,1.6524488888010642,17619.432398877805
default RB,1320.0,711.2931518554688,15.866856575012207,87.26190948486328,0.025166305598334403,4.182889794272691e-31,0.0,0.013645545474827088,0.0,0.000817904931945868,-7.062319450417027e-16,-0.30374041160812804,0.14094696714983365,0.06614876453074504,0.0,295.79378933884436,0.007207466449930261,0.0,7.361144148744642e-05,0.0,1.65326679373301,1.65326679373301,17346.06602843049
default RB,1335.0,655.0436401367188,14.870603561401367,84.71611022949219,0.7731690563396589,3.5340363872601976e-31,0.0,0.3920721381560468,0.0,0.025127994331038916,-6.950597650213904e-16,-0.30317234768047124,0.1408808498904523,0.06582756548237342,0.0,295.62222400465544,0.0050153353007411795,0.0,0.0022615194439888,0.0,1.678394788064049,1.678394788064049,17073.210915518066
default RB,1350.0,656.90966796875,15.54708480834961,82.50826263427734,0.9999696329822197,6.284274130032877e-29,0.0,0.005892758547564398,0.0,0.03249901307192214,-6.935223856422542e-16,-0.3047088257702399,0.14225187082539564,0.06550414322726048,0.0,296.82879003801645,0.004381643572590277,0.0,0.0029249112591147423,0.0,1.7108938011359711,1.7108938011359711,16798.97297232485
default RB,1365.0,674.8142700195312,16.1414737701416,81.28385925292969,0.9848053506735588,5.291906307532003e-29,0.0,0.00010152516163561716,0.0,0.03200617389689066,-6.965128988105171e-16,-0.3057214539524976,0.14323315352144583,0.065213288825604,0.0,300.1247903125404,0.004507131510464153,0.0,0.002880555635690689,0.0,1.7428999750328618,1.7428999750328618,16523.823663767602
default RB,1380.0,693.1966552734375,16.08513641357422,82.37623596191406,0.21365593307124497,1.0172450262001552e-29,0.0,1.0643290031897195e-05,0.0,0.006943817824815461,-7.016563002507101e-16,-0.30597633164469634,0.14367898695679168,0.06494123563199643,0.0,301.91993815785827,0.0068069317946258855,0.0,0.0006249436061829329,0.0,1.7498437928576773,1.7498437928576773,16248.444965287375
default RB,1395.0,710.4505615234375,15.711356163024902,83.76561737060547,0.31342968838828095,1.871253809459154e-30,0.0,7.960875083235273e-05,0.0,0.010186464872619132,-7.073921952666286e-16,-0.305790910849327,0.14383053031394114,0.06466326900741774,0.0,302.32997972243174,0.006525186907546952,0.0,0.0009167818240821362,0.0,1.7600302577302964,1.7600302577302964,15973.233145522981
default RB,1410.0,727.1590576171875,15.833264350891113,82.81140899658203,0.9345336145722608,3.819215515200187e-31,0.0,0.0010281250055034317,0.0,0.03037234247359848,-7.111956265773288e-16,-0.305619372123137,0.143994017268706,0.06438282383223104,0.0,302.55323068190773,0.0047139533714488,0.0,0.002733510768413544,0.0,1.7904026002038949,1.7904026002038949,15698.175710612159
default RB,1425.0,744.8450317382812,16.227468490600586,81.63906860351562,0.8228373741023357,8.19663767535887e-32,0.0,0.00017744124403006763,0.0,0.02674221465832591,-7.141354899823209e-16,-0.29967754484758174,0.14020728976522145,0.0641183055346191,0.0,300.787336926689,0.004997196729086124,0.0,0.0024067992568016054,0.0,1.8171448148622207,1.8171448148622207,15428.465920249335
default RB,1440.0,759.64404296875,16.184110641479492,83.05219268798828,0.10957774711062257,1.6076762572138453e-32,0.0,2.047632600577649e-05,0.0,0.0035612767810952336,-7.175891685326991e-16,-0.24185343126600695,0.10104005090566275,0.06386001307433845,0.0,263.3935583963248,0.0061630188404326325,0.0,0.0003205149047076702,0.0,1.820706091643316,1.820706091643316,15210.797832109929
default RB,1455.0,766.7302856445312,15.815025329589844,85.08782958984375,0.15502434607918522,4.113736518441533e-33,0.0,0.0002764587990080629,0.0,0.00503829124757352,-7.202735617222674e-16,-0.16537846505967543,0.04918472678241752,0.06357331566710386,0.0,149.0700152492791,0.003215969537140515,0.0,0.00045344622284173967,0.0,1.8257443828908895,1.8257443828908895,15061.957213556221
default RB,1470.0,753.55810546875,15.57262897491455,84.4531021118164,0.8460147384113134,2.141834041470003e-33,0.0,0.011619797510083494,0.0,0.027495478998367684,-7.182040292134303e-16,-0.13371263976762068,0.02790645306500836,0.06326125432370419,0.0,73.37447221048933,-0.0006684522544803957,0.0,0.002474593108892441,0.0,1.8532398618892572,1.8532398618892572,14941.615837765363
